system:index,CC_area,CC_total_port,DC_area,DIC_area,DIC_max,IC_area,LS_DATE,LS_ID: ,LS_SAT,RGI_ID,SC_area,SC_max,SC_mean,SC_median,SC_min,SC_stdev,cc_TSLrange_percent,class_coverage,glacier_DEM_max,glacier_DEM_min,glacier_area,tool_version,.geo
00003f15d8798127a904_1_2_LE07_134040_20210928,0.08551428056070987,16.37929324069777,0.23403959469453353,0.3753633255121948,4950,0.14132361734861623,2021-09-28,LE07_L1TP_134040_20210928_20211024_01_T1,LANDSAT_7,RGI60-15.12255,0.06121012679453877,4718,4711.353887399465,4714.0,4704,5.931905258852336,34.190560724633066,90.56740033596127,4946,4549,0.5764631973930047,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003f15d8798127a904_2_LC08_134040_20211006,0.58869870084144,92.37285735032998,0.04860837043810825,0.04860837043810825,4653,0.0,2021-10-06,LC08_L1TP_134040_20211006_20211013_01_T1,LANDSAT_8,RGI60-15.12255,0.0,NaN,NaN,NaN,NaN,NaN,100,110.55467529512637,4946,4549,0.5764631973930047,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003f15d8798127a904_2_LC08_134040_20211022,0.6346065587373412,100.0,0.0,0.0,NaN,0.0,2021-10-22,LC08_L1TP_134040_20211022_20211102_01_T1,LANDSAT_8,RGI60-15.12255,0.0,NaN,NaN,NaN,NaN,NaN,100,110.08622260836145,4946,4549,0.5764631973930047,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003f15d8798127a904_2_LC08_134040_20211107,0.45997737963262536,73.20919175281931,0.0,0.008101357843260416,4755,0.008101357843260416,2021-11-07,LC08_L1TP_134040_20211107_20211117_01_T1,LANDSAT_8,RGI60-15.12255,0.16022681796866645,4636,4629.069518716578,4628.0,4618,6.017474553282628,91.32823981518021,108.9931681115879,4946,4549,0.5764631973930047,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003f15d8798127a904_2_LC08_134040_20211209,0.5256886270351906,86.13574865212762,0.0,0.0018002918044747978,4938,0.0018002918044747978,2021-12-09,LC08_L1TP_134040_20211209_20211215_01_T1,LANDSAT_8,RGI60-15.12255,0.08281357976128483,4743,4737.073446327684,4737.0,4724,6.368673331189468,92.54775496819312,105.87015828868336,4946,4549,0.5764631973930047,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_0,4.221267527325668,98.46738358183892,0.0,0.0,NaN,0.0,2020-01-05,LC08_L1TP_134040_20200105_20200113_01_T1,LANDSAT_8,RGI60-15.12246,0.06570276659275978,4696,4693.708249496981,4693.0,4690,2.0,55.58726998022946,51.16552068551202,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_1,0.0,0.0,0.0,0.0,NaN,0.0,2020-01-12,LC08_L1TP_135039_20200112_20200127_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_2,0.0,0.0,0.0,0.0,NaN,0.0,2020-01-28,LC08_L1TP_135039_20200128_20200210_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_3,0.05670327115037606,0.9859099348068093,0.0,0.11880816337451092,5292,0.11880816337451092,2020-02-06,LC08_L1TP_134040_20200206_20200211_01_T1,LANDSAT_8,RGI60-15.12246,5.575852666729935,4292,4171.429607571421,4198.5,4030,81.90908196250392,0.0,68.64324250093621,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_4,0.0,0.0,0.0,0.0,NaN,0.0,2020-02-13,LC08_L1TP_135039_20200213_20200225_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_5,6.324715501343681,90.6476869211943,0.0,0.0,NaN,0.0,2020-02-22,LC08_L1TP_134040_20200222_20200225_01_T1,LANDSAT_8,RGI60-15.12246,0.6525342464668614,4787,4717.29238210399,4784.0,4040,279.01910586663206,66.55412805509391,83.27433776762115,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_6,5.333740473466213,94.89189799697945,0.0,0.0,NaN,0.0,2020-03-01,LE07_L1TP_134040_20200301_20200327_01_T1,LANDSAT_7,RGI60-15.12246,0.2871192248794786,4171,4156.619811842834,4156.0,4138,9.816947029432292,61.4275788834663,67.08565528484151,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_7,0.017101268485616564,0.21329319035547156,0.0,0.060304113371343795,5236,0.060304113371343795,2020-03-09,LC08_L1TP_134040_20200309_20200314_01_T1,LANDSAT_8,RGI60-15.12246,7.940322926395264,4227,4122.334662678631,4118.46088794926,3968,69.77661918543468,0.0,95.69257792742316,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_8,1.2726784022358073,19.812158843714798,0.0,0.03690263442196377,5236,0.03690263442196377,2020-03-17,LE07_L1TP_134040_20200317_20200412_01_T1,LANDSAT_7,RGI60-15.12246,5.114143020056342,4699,4632.231424954284,4666.513078470825,4287,104.70115294766649,41.728737109923415,76.66793963052456,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_9,0.009900538270381908,0.11693279132957074,0.0,0.06030423139403385,5277,0.06030423139403385,2020-03-25,LC08_L1TP_134040_20200325_20200409_01_T1,LANDSAT_8,RGI60-15.12246,8.3966574487105,4235,4128.308136754098,4129.0,3916,77.42562541069447,0.0,101.0530461267301,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_10,6.5416368790057735,95.80808161617517,0.0,0.03510246559058021,4236,0.03510246559058021,2020-04-18,LE07_L1TP_134040_20200418_20200514_01_T1,LANDSAT_7,RGI60-15.12246,0.25111568066970336,4026,4003.0295159386064,4012.0,3961,20.5303409119159,14.798938511117225,81.49129291942481,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_11,5.220372037213703,60.10391144637195,0.0,0.0036002535077334593,4227,0.0036002535077334593,2020-04-26,LC08_L1TP_134040_20200426_20200509_01_T1,LANDSAT_8,RGI60-15.12246,3.461605416817634,4084,4025.697812927164,4039.0,3891,54.38703928710174,0.0,103.66344517312045,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_12,0.0,0.0,0.0,0.0,NaN,0.0,2020-05-11,LE07_L1TP_135040_20200511_20200606_01_T1,LANDSAT_7,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_13,0.0,0.0,0.0,0.0,NaN,0.0,2020-05-19,LC08_L1TP_135039_20200519_20200527_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_14,9.000393210403057E-4,0.010321811988761566,0.0,0.0036002876938317323,4908,0.0036002876938317323,2020-05-28,LC08_L1TP_134040_20200528_20200608_01_T1,LANDSAT_8,RGI60-15.12246,8.715279915109049,4220,4104.91485778443,4104.0,3891,83.9869860481497,0.0,104.0716544386374,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_15,0.0,0.0,0.0,0.0,NaN,0.0,2020-08-07,LC08_L1TP_135039_20200807_20200821_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_16,0.0,0.0,0.0,0.0,NaN,0.0,2020-08-23,LC08_L1TP_135039_20200823_20200905_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_17,4.794616261390667,70.55624532938563,0.09000579638402698,0.9873668631097932,5321,0.897361061643435,2020-08-24,LE07_L1TP_134040_20200824_20200920_01_T1,LANDSAT_7,RGI60-15.12246,1.0134696308015743,4760,4746.813971992361,4748.0,4700,13.064164599947834,90.29897960689648,81.10456732990133,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_18,1.7740104562816372,20.556858833372882,0.7812555833800661,3.834263702941532,5321,3.053007963688924,2020-09-01,LC08_L1TP_134040_20200901_20200906_01_T1,LANDSAT_8,RGI60-15.12246,3.0214999468396897,4761,4741.0913547706905,4752.0,4628,31.520600413355755,15.348426069831214,102.99741883060246,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_19,0.0,0.0,0.0,0.0,NaN,0.0,2020-09-08,LC08_L1TP_135039_20200908_20200918_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_20,6.723444279958037,99.94648043488668,0.0,0.0,NaN,0.0,2020-09-09,LE07_L1TP_134040_20200909_20201005_01_T1,LANDSAT_7,RGI60-15.12246,0.003600284996144737,5090,5090.0,5090.0,5090,0.0,100,80.2881080709375,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_21,5.292339206743619,88.78143507669256,0.0018001287711902265,0.014400784407600639,4656,0.012600655636410411,2020-10-11,LE07_L1TP_134040_20201011_20201107_01_T1,LANDSAT_7,RGI60-15.12246,0.6543477180792746,4637,4619.969644619941,4619.0,4608,8.18015467792191,60.4764106784939,71.14631825346345,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_22,0.0,0.0,0.0,0.0,NaN,0.0,2020-11-11,LC08_L1TP_135039_20201111_20210316_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_23,5.246433931903922,99.26770089259045,0.0,0.0,NaN,0.0,2020-11-20,LC08_L1TP_134040_20201120_20210315_01_T1,LANDSAT_8,RGI60-15.12246,0.03870301544542424,5020,5019.244863013699,5020.0,5016,1.7435595775871975,51.950476376106735,63.078762436714186,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_24,3.9989460288787053,88.78879825239278,0.0,0.0,NaN,0.0,2020-12-06,LC08_L1TP_134040_20201206_20210313_01_T1,LANDSAT_8,RGI60-15.12246,0.5049396563081632,4858,4854.615839631942,4855.0,4851,1.9148542155126762,47.82488573916861,53.754432879636624,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_25,0.024301402634236444,0.5753218136051637,0.0,0.17371113559652787,5292,0.17371113559652787,2020-12-22,LC08_L1TP_134040_20201222_20210310_01_T1,LANDSAT_8,RGI60-15.12246,4.025954257315175,4363,4258.361559354527,4253.0,4048,92.50081045224,0.0,50.413566154194775,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_26,4.336473143571178,100.0,0.0,0.0,NaN,0.0,2021-01-07,LC08_L1TP_134040_20210107_20210307_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,51.7563427796516,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_27,0.0,0.0,0.0,0.0,NaN,0.0,2021-01-14,LC08_L1TP_135039_20210114_20210308_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_28,0.031501713095984235,0.6394974406040779,0.0,0.15120994262699852,5292,0.15120994262699852,2021-01-23,LC08_L1TP_134040_20210123_20210305_01_T1,LANDSAT_8,RGI60-15.12246,4.743299261990753,4330,4199.792619577682,4218.0,4021,92.84782190593945,0.0,58.79254774995219,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_29,0.0,0.0,0.0,0.0,NaN,0.0,2021-01-30,LC08_L1TP_135039_20210130_20210306_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_30,0.027901602015826237,0.4670756911871034,0.0,0.1935133158982833,5292,0.1935133158982833,2021-02-08,LC08_L1TP_134040_20210208_20210305_01_T1,LANDSAT_8,RGI60-15.12246,5.752264030941373,4307,4184.174442475884,4210.0,4030,86.01647771508244,0.0,71.29659578557784,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_31,6.895349412027039,96.3405869232018,0.0,0.0,NaN,0.0,2021-02-24,LC08_L1TP_134040_20210224_20210304_01_T1,LANDSAT_8,RGI60-15.12246,0.26191387625717594,4796,4791.138501291991,4793.0,4782,4.795831523312719,78.77001594598082,85.42282110235288,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_32,0.014400872677504683,0.17673602516545805,0.0,0.12420908473197259,5292,0.12420908473197259,2021-03-12,LC08_L1TP_134040_20210312_20210317_01_T1,LANDSAT_8,RGI60-15.12246,8.009628522394483,4242,4137.22176984792,4138.571748878924,3968,74.5001612344864,0.0,97.25023215009023,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_33,0.0,0.0,0.0,0.0,NaN,0.0,2021-03-19,LC08_L1TP_135039_20210319_20210328_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_34,0.009900530292088936,0.11640062011570788,0.0,0.11430832551107609,5292,0.11430832551107609,2021-03-28,LC08_L1TP_134040_20210328_20210402_01_T1,LANDSAT_8,RGI60-15.12246,8.38135606820043,4242,4142.73666468372,4148.121983914209,3985,70.74929436982698,0.0,101.51496806474995,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_35,0.24211538956692732,3.6000985649595667,0.0,0.007200429680575355,5235,0.007200429680575355,2021-04-05,LE07_L1TP_134040_20210405_20210501_01_T1,LANDSAT_7,RGI60-15.12246,6.47592758178011,4259,4124.743105876327,4098.0,3893,103.120162389114,3.0771144758892603,80.26661042532591,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_36,0.0,0.0,0.0,0.0,NaN,0.0,2021-04-13,LC08_L1TP_134040_20210413_20210423_01_T1,LANDSAT_8,RGI60-15.12246,8.636974502582168,4210,4097.971612201704,4098.498046875,3891,81.84163970167722,0.0,103.08335786593264,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_37,0.17551117439936176,2.559719822581855,0.0,0.010800829923074845,5277,0.010800829923074845,2021-04-21,LE07_L1TP_134040_20210421_20210517_01_T1,LANDSAT_7,RGI60-15.12246,6.670343712046573,4275,4144.529386498673,4170.333333333333,3891,109.26318280785232,2.1859129072449717,81.8350326467721,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_38,0.0018000779328716371,0.02070773979388994,0.0,0.004500345505410835,5215,0.004500345505410835,2021-04-29,LC08_L1TP_134040_20210429_20210507_01_T1,LANDSAT_8,RGI60-15.12246,8.6864779778886,4220,4103.417752925491,4102.666666666667,3891,83.9869860481497,0.0,103.74938433088666,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_39,0.0,0.0,0.0,0.0,NaN,0.0,2021-07-25,LC08_L1TP_135039_20210725_20210803_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_40,6.058279770960727,69.63556864877678,0.0,0.0,NaN,0.0,2021-08-03,LC08_L1TP_134040_20210803_20210811_01_T1,LANDSAT_8,RGI60-15.12246,2.640799035902898,4066,4009.579432270917,4019.0,3891,51.216078770094114,2.7269721850673867,103.83532299029538,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_41,0.0,0.0,0.0,0.0,NaN,0.0,2021-08-10,LC08_L1TP_135039_20210810_20210819_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_42,5.931373437241111,68.83201061639167,0.0,0.0,NaN,0.0,2021-09-04,LC08_L1TP_134040_20210904_20210910_01_T1,LANDSAT_8,RGI60-15.12246,2.685799647257479,4805,4796.8544958178445,4799.0,4782,6.487770134402016,82.57706858857865,102.84702453881226,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_43,0.0,0.0,0.0,0.0,NaN,0.0,2021-09-11,LC08_L1TP_135039_20210911_20210916_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_44,0.3402220471392169,4.005928148912383,0.8937592610957407,1.9108298038747191,5316,1.017070517128869,2021-09-20,LC08_L1TP_134040_20210920_20210925_01_T1,LANDSAT_8,RGI60-15.12246,6.241912359742995,4649,4623.911839616693,4624.0,4569,17.301657914274212,8.120454675581566,101.36457817575153,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_45,0.4437283130596001,7.375815414526471,0.5382331482393525,1.3680873576183525,5316,0.8298541629263954,2021-09-28,LE07_L1TP_134040_20210928_20211024_01_T1,LANDSAT_7,RGI60-15.12246,4.204174119806114,4725,4704.813625065902,4709.0,4628,21.429773846197747,4.349609636279643,71.80158322087524,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_46,6.3850232178626545,78.1794204890122,0.12960940046855635,0.18091392784831484,5186,0.051304527379758505,2021-10-06,LC08_L1TP_134040_20211006_20211013_01_T1,LANDSAT_8,RGI60-15.12246,1.601203426612866,4750,4744.168167323202,4745.0,4718,6.069181241114817,80.941264068177,97.47583258720671,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_47,6.442614807072487,86.5223295280217,0.0,0.0,NaN,0.0,2021-10-22,LC08_L1TP_134040_20211022_20211102_01_T1,LANDSAT_8,RGI60-15.12246,1.0035727524367306,4373,4348.456896551724,4353.0,4301,18.379091936409576,73.15201197731301,88.87116676834788,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_48,0.2367141552927126,3.821546427743975,0.021601455578057625,0.21241449198421541,5292,0.19081303640615782,2021-11-07,LC08_L1TP_134040_20211107_20211117_01_T1,LANDSAT_8,RGI60-15.12246,5.745069421488062,4435,4359.734403321056,4366.571748878923,4064,86.88184419162366,14.36002916888895,73.92851938467173,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_49,0.0,0.0,0.0,0.0,NaN,0.0,2021-11-14,LC08_L1TP_135039_20211114_20211125_01_T1,LANDSAT_8,RGI60-15.12246,0.0,NaN,NaN,NaN,NaN,NaN,100,0.0,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004eac2ab6be90cbe8_50,1.8253066689878732,41.202559557481024,0.0,0.04410316808738009,5292,0.04410316808738009,2021-12-09,LC08_L1TP_134040_20211209_20211215_01_T1,LANDSAT_8,RGI60-15.12246,2.5606708776540783,4595,4427.2452746697,4461.0,4237,92.86168001894809,44.11300217787152,52.87356140435926,5321,3944,8.378631314877401,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200105,0.09810947914470136,100.0,0.0,0.0,NaN,0.0,2020-01-05,LC08_L1TP_134040_20200105_20200113_01_T1,LANDSAT_8,RGI60-15.12247,0.0,NaN,NaN,NaN,NaN,NaN,100,7.0607185759324596,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200206,0.007200684282293982,1.6736328709718318,0.0,0.04410434392076278,5197,0.04410434392076278,2020-02-06,LC08_L1TP_134040_20200206_20200211_01_T1,LANDSAT_8,RGI60-15.12247,0.37893774659778173,4412,4386.3821276595745,4396.0,4339,23.292488059470934,0.0,30.963603977174664,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200222,0.8703874824704491,99.69072020775333,0.0,0.0,NaN,0.0,2020-02-22,LC08_L1TP_134040_20200222_20200225_01_T1,LANDSAT_8,RGI60-15.12247,0.0027002840367571323,5075,5075.0,5075.0,5075,0.0,100,62.834163070619184,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20200301,0.8208827465348865,97.22815035603809,0.0,0.0,NaN,0.0,2020-03-01,LE07_L1TP_134040_20200301_20200327_01_T1,LANDSAT_7,RGI60-15.12247,0.02340232003452346,4985,4983.836363636364,4985.0,4977,4.0,59.05071490765309,60.76129698142972,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200309,0.19711974023176543,16.222210709552403,0.0,0.012601265226791373,5162,0.012601265226791373,2020-03-09,LC08_L1TP_134040_20200309_20200314_01_T1,LANDSAT_8,RGI60-15.12247,1.0054015538655179,4397,4377.460796824046,4383.0,4339,16.573010932179535,0.0,87.44963714555519,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20200317,0.5796581624781579,54.437849826952736,0.0,0.003600364815335765,5194,0.003600364815335765,2020-03-17,LE07_L1TP_134040_20200317_20200412_01_T1,LANDSAT_7,RGI60-15.12247,0.48154873875778637,4637,4628.69131455399,4635.0,4612,9.204829650197432,76.25873101298886,76.6317819213455,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200325,0.009000858327203695,0.6688926618188739,0.0,0.01800181521592644,5162,0.01800181521592644,2020-03-25,LC08_L1TP_134040_20200325_20200409_01_T1,LANDSAT_8,RGI60-15.12247,1.3186329822482876,4397,4378.366623036648,4384.0,4339,16.4484543135435,0.0,96.84237378898263,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20200418,0.8658876641224013,72.98942009056789,0.0,0.0,NaN,0.0,2020-04-18,LE07_L1TP_134040_20200418_20200514_01_T1,LANDSAT_7,RGI60-15.12247,0.32043175444173255,4382,4370.83981693364,4373.0,4351,8.454232575621536,0.0,85.37674065283632,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200426,0.4131415152481075,28.50931056266553,0.0,0.0,NaN,0.0,2020-04-26,LC08_L1TP_134040_20200426_20200509_01_T1,LANDSAT_8,RGI60-15.12247,1.03600440362578,4412,4389.908768373035,4395.0,4339,19.438674240134688,80.71470012275276,104.29177399553005,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200528,0.004500425863224655,0.3067465933502812,0.0,0.0,NaN,0.0,2020-05-28,LC08_L1TP_134040_20200528_20200608_01_T1,LANDSAT_8,RGI60-15.12247,1.4626473568988845,4400,4381.146460629472,4387.0,4339,17.052659906222228,0.0,105.58732693480242,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20200824,1.1638171715741603,98.25228301695641,0.009000901757154674,0.020702046960405507,5102,0.011701145203250832,2020-08-24,LE07_L1TP_134040_20200824_20200920_01_T1,LANDSAT_7,RGI60-15.12247,0.0,NaN,NaN,NaN,NaN,NaN,100,85.24718404641142,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_2_LC08_134040_20200901,0.649864849809936,45.928709721292044,0.34293433087433917,0.5535558095100428,5246,0.21062150471423158,2020-09-01,LC08_L1TP_134040_20200901_20200906_01_T1,LANDSAT_8,RGI60-15.12247,0.21152186332531217,4686,4681.253968253968,4678.5,4676,3.739568825412898,68.10297817259706,101.8302322132053,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20200909,1.1026111389815607,100.0,0.0,0.0,NaN,0.0,2020-09-09,LE07_L1TP_134040_20200909_20201005_01_T1,LANDSAT_7,RGI60-15.12247,0.0,NaN,NaN,NaN,NaN,NaN,100,79.35244401363853,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ef5b0ccc0eb6160a_1_2_LE07_134040_20201011,0.9171922430866748,100.0,0.0,0.0,NaN,0.0,2020-10-11,LE07_L1TP_134040_20201011_20201107_01_T1,LANDSAT_7,RGI60-15.12247,0.0,NaN,NaN,NaN,NaN,NaN,100,66.00826306407926,5215,4351,1.389511252850702,0.8.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
